the_geom,longitude,latitude,cartodb_id,id,name,distance_to_yishun_west,distance_to_yishun_east,distance_to_punggol,column_1531919386209
0101000020E61000006A16687748EF5940C4EA8F300C18F63F,103.738798,1.380871,2026,44501,Blk 426,13268.77857,13723.96245,19168.91129,
0101000020E61000009C6A2DCC42EF594031444E5FCF17F63F,103.738452,1.380813,2027,44509,Blk 442,13306.47803,13762.14951,19207.90176,
0101000020E61000009CDB847B65EF5940352905DD5E12F63F,103.740569,1.379485,2028,44511,Blk 289,13154.9019,13598.23764,19009.70022,
0101000020E6100000D367075C57EF59403D80457EFD10F63F,103.739707,1.379148,2029,44519,Blk 402,13257.5344,13701.13127,19111.50777,
0101000020E6100000C72DE6E786EF5940ECDB4944F817F63F,103.742609,1.380852,2030,44521,Blk 280,12884.99083,13330.89613,18755.0787,
0101000020E6100000DAC9E02879EF5940666B7D91D016F63F,103.74177,1.38057,2031,44529,Blk 410,12982.73539,13429.13718,18852.98799,
0101000020E610000075AC527AA6EF594007B7B585E725F63F,103.744536,1.384254,2032,44531,Opp Choa Chu Kang Stn,12532.79028,12993.34993,18467.06073,
0101000020E61000000CAF2479AEEF5940C571E0D57227F63F,103.745024,1.384631,2033,44539,Lot 1 Shoppers' Mall,12466.18496,12927.74581,18405.5522,
0101000020E6100000467C2766BDEF594099D9E731CA33F63F,103.745935,1.387644,2034,44541,Northvale Condo,12240.43676,12717.39842,18242.81609,
0101000020E6100000A3E8818FC1EF59409F008A912533F63F,103.746189,1.387487,2035,44549,Opp Northvale Condo,12221.16687,12696.62388,18218.18094,
0101000020E6100000A818E76F42EF594087A757CA3204F63F,103.73843,1.376025,2036,44551,Opp Blk 486,13536.55044,13966.35752,19329.24557,
0101000020E6100000D1402C9B39EF5940BED9E6C6F404F63F,103.737891,1.37621,2037,44559,Blk 483,13581.17484,14013.32764,19382.67863,
0101000020E6100000E5F21FD26FEF5940AC02B5183C0CF63F,103.7412,1.377987,2038,44561,Opp Blk 295,13163.98624,13597.46134,18978.74658,
0101000020E6100000F086342A70EF5940946A9F8EC70CF63F,103.741221,1.37812,2039,44569,Blk 295,13155.3893,13589.54633,18973.08569,
0101000020E6100000DA1D520C90EF59406ABDDF68C70DF63F,103.743167,1.378364,2040,44571,Blk 297D,12949.36738,13379.84431,18756.13382,
0101000020E61000003D47E4BB94EF5940B96FB54E5C0EF63F,103.743453,1.378506,2041,44579,Aft Blk 272,12913.87723,13344.4009,18721.5398,
0101000020E610000057B1F84D61EF594059FCA6B05201F63F,103.740314,1.375323,2042,44581,Blk 489A,13384.55822,13805.70571,19144.44711,
0101000020E6100000A0C552245FEF59409911DE1E8400F63F,103.740182,1.375126,2043,44589,Opp Blk 489A,13407.5876,13828.00967,19164.01673,
0101000020E61000003D27BD6F7CEF594030F31DFCC401F63F,103.74197,1.375432,2044,44591,Blk 490B,13215.34566,13632.67313,18962.81429,
0101000020E61000001EA7E8482EF15940D28E1B7E371DF63F,103.76845,1.382133,2045,44601,Blk 413,10283.72216,10655.97903,15924.20294,
0101000020E610000014AFB2B629F15940944DB9C2BB1CF63F,103.768171,1.382015,2046,44609,Blk 408,10317.01902,10689.55729,15957.50891,
0101000020E610000043C879FF1FF159408B6CE7FBA931F63F,103.767578,1.387125,2047,44611,Blk 516,10091.9836,10503.24241,15892.2603,
0101000020E6100000DDCEBEF220F15940D1782288F330F63F,103.767636,1.386951,2048,44619,Blk 506,10095.50748,10505.30354,15890.04071,
0101000020E61000005436ACA92CEF5940D61D8B6D5211F63F,103.737101,1.379229,2049,44621,Opp Concord Pr Sch,13516.22224,13966.47855,19392.41193,
0101000020E6100000008BFCFA21EF5940FD4B5299620EF63F,103.736449,1.378512,2050,44629,Blk 457,13615.46733,14063.41239,19480.64701,
0101000020E610000097C5C4E6E3F0594012178046E912F63F,103.76391,1.379617,2051,44631,Opp Bt Panjang Plaza,10859.93118,11232.5426,16483.01238,
0101000020E6100000F0DC7BB8E4F05940300DC347C414F63F,103.76396,1.38007,2052,44639,Bt Panjang Plaza,10829.21877,11204.68598,16464.94482,
0101000020E6100000651D8EAED2F059402FBFD364C61BF63F,103.762859,1.381781,2053,44641,Blk 602,10838.74765,11229.7824,16537.2581,
0101000020E6100000B743C362D4F059400586AC6EF51CF63F,103.762963,1.38207,2054,44649,Blk 541A CP,10812.80293,11205.41106,16518.39727,
0101000020E6100000DB4DF04DD3F05940FF9600FC532AF63F,103.762897,1.385334,2055,44651,Blk 617,10644.56161,11059.56123,16443.53547,
0101000020E6100000A01B9AB2D3F05940BD1AA034D428F63F,103.762921,1.384968,2056,44659,Blk 537A CP,10661.32396,11073.74251,16449.75017,
0101000020E61000008864C8B1F5F05940D712F241CF26F63F,103.764996,1.384475,2057,44661,Blk 532,10484.99285,10886.77828,16236.72205,
0101000020E6100000A7B1BD16F4F0594072F8A4130926F63F,103.764898,1.384286,2058,44669,Opp Blk 532,10504.70468,10905.52971,16252.06781,
0101000020E6100000382EE3A606F15940F9BD4D7FF623F63F,103.766031,1.38378,2059,44671,Bet Blks 502/503,10422.5538,10815.72588,16142.13979,
0101000020E61000009279E40F06F159400C772E8CF422F63F,103.765995,1.383534,2060,44679,Opp Blk 502,10439.5803,10831.16783,16152.3539,
0101000020E61000003D484F9143EF594022A64412BD0CF63F,103.738499,1.37811,2061,44689,Sunshine Pl,13428.32025,13869.2122,19268.27025,
0101000020E61000008E40BCAE5FF1594017F373435336F63F,103.771465,1.388263,2062,44691,Bef Blk 484,9652.243758,10057.43366,15442.88018,
0101000020E61000004B1DE4F560F15940C3D501107735F63F,103.771543,1.388053,2063,44699,Opp Blk 484,9655.964727,10059.27295,15439.28548,
0101000020E6100000B345D26EF4F05940B63176C24B30F63F,103.764919,1.386791,2064,44721,Opp Jelapang Stn,10370.2502,10788.46617,16189.30232,
0101000020E6100000C91CCBBBEAF059404A42226DE30FF63F,103.764327,1.378879,2065,44731,Opp Blk 180,10863.0986,11229.16129,16459.1626,
0101000020E61000009225732CEFF059403AE97DE36B0FF63F,103.764598,1.378765,2066,44739,Blk 180,10844.14525,11208.39127,16433.32929,
0101000020E6100000CFF8BEB854F15940C6FD47A64327F63F,103.770796,1.384586,2067,44771,Fajar Stn,9919.930579,10300.41935,15605.66988,
0101000020E61000009E094D124BF159409B75C6F7C525F63F,103.770207,1.384222,2068,44779,Opp Fajar Stn,9996.844877,10377.04943,15678.8277,
0101000020E6100000535BEA20AFF059407C0BEBC6BB23F63F,103.760689,1.383724,2069,44791,West View Pr Sch,10945.24148,11356.77405,16722.44144,
0101000020E61000007A6CCB80B3F0594084622B685A22F63F,103.760956,1.383387,2070,44799,Blk 610,10936.8499,11345.24737,16701.87689,
0101000020E6100000C6FCDCD094F05940B70BCD751A29F63F,103.759083,1.385035,2071,44801,Opp Blk 628,11035.9076,11461.30229,16865.16438,
0101000020E61000008A01124DA0F0594034D6FECEF628F63F,103.759784,1.385001,2072,44809,Blk 628,10968.31137,11391.26722,16789.76208,
0101000020E6100000168A743FA7F05940E0B9F770C931F63F,103.760208,1.387155,2073,44811,West Spring Sec Sch,10818.45428,11254.44049,16694.0671,
0101000020E6100000F9D85DA0A4F059405396218E7531F63F,103.760048,1.387075,2074,44819,Opp West Spring Sec Sch,10838.3365,11274.27831,16713.29088,
0101000020E61000008A929048DBF059404759BF99982EF63F,103.763384,1.386376,2075,44821,Blk 651,10542.77433,10963.29222,16365.96006,
0101000020E6100000F8FE06EDD5F059404A7CEE04FB2FF63F,103.763057,1.386714,2076,44829,Opp Blk 650,10557.76227,10981.69183,16393.71572,
0101000020E610000090696D1ADBF05940DA0242EBE10BF63F,103.763373,1.377901,2077,44851,Bt Panjang Stn,11010.37955,11373.60645,16589.96976,
0101000020E6100000FC6D4F90D8F059402BA1BB24CE0AF63F,103.763218,1.377638,2078,44859,Maysprings Condo,11040.42803,11402.51358,16614.31138,
0101000020E6100000DE550F9887F05940431D56B8E523F63F,103.758276,1.383764,2079,45009,Bt Panjang Temp Bus Pk,11180.34396,11599.95795,16983.29758,
0101000020E6100000B63176C24BF059408F34B8AD2D3CF63F,103.754624,1.389692,2080,45011,Aft Yew Tee Flyover,11262.69597,11731.03607,17250.87112,
0101000020E6100000A1478C9E5BF05940C828CFBC1C36F63F,103.755592,1.388211,2081,45019,Aft Yew Tee Flyover,11231.59598,11687.88564,17175.09167,
0101000020E61000000AA359D93EF059408DCF64FF3C4DF63F,103.753836,1.393857,2082,45021,Heavy Veh Pk,11167.10289,11663.86297,17261.21886,
0101000020E6100000E9D32AFA43F059404451A04FE449F63F,103.754149,1.39304,2083,45029,Opp Heavy Veh Pk,11168.00532,11658.85086,17240.77406,
0101000020E6100000ADA1D45E44F0594027124C35B356F63F,103.754173,1.396167,2084,45031,Yew Tee Ind Est,11041.37478,11552.06699,17187.11799,
0101000020E6100000E8853B1746F059406EC2BD326F55F63F,103.754278,1.395858,2085,45039,Opp Yew Tee Ind Est,11042.27021,11550.76966,17180.28607,
0101000020E6100000A96C585359F05940FA0CA837A366F63F,103.755452,1.400058,2086,45041,Thong Huat Bros Pte Ltd,10765.02534,11297.98676,16991.75303,
0101000020E61000005FED28CE51F05940D811876C205DF63F,103.754993,1.397736,2087,45049,Opp Yew Tee Ind Est Blk 1,10896.59971,11415.58508,17073.58351,
0101000020E6100000EBE0606F62F05940D732198EE773F63F,103.756008,1.403297,2088,45051,Da Di Glass,10598.55966,11151.28223,16893.06187,
0101000020E6100000902DCBD765F05940BAA3FFE55A74F63F,103.756216,1.403407,2089,45059,Opp Da Di Glass,10572.90432,11125.97617,16868.88201,
0101000020E6100000CDAD105663F059405AD76839D083F63F,103.756063,1.407181,2090,45061,Opp Mandai Est,10478.11245,11055.45965,16852.24996,
0101000020E6100000BAC0E5B166F059409A780778D282F63F,103.756268,1.406939,2091,45069,Aft Mandai Est,10462.68758,11038.20902,16831.33752,
0101000020E6100000DBF7A8BF5EF05940FD885FB1868BF63F,103.755783,1.409064,2092,45071,Bef Mandai Rd,10458.81153,11048.35142,16870.44696,
0101000020E6100000CEE15AED61F059406347E350BF8BF63F,103.755977,1.409118,2093,45079,Aft Mandai Rd,10436.42903,11026.05699,16848.55876,
0101000020E6100000423F53AF5BF05940C0046EDDCD93F63F,103.755596,1.411085,2094,45081,Opp Mandai Rd,10430.42121,11032.69609,16880.2534,
0101000020E6100000397B67B455F05940F31B261AA4A0F63F,103.755231,1.414219,2095,45091,Opp Jln Bumbong,10404.0494,11025.70828,16909.69068,
0101000020E6100000C367EBE060F0594054C4E9245B9DF63F,103.755913,1.413417,2096,45099,Aft Jln Bumbong,10345.30357,10961.49085,16835.99868,
0101000020E61000008C9E5BE84AF05940F5F1D077B7B2F63F,103.754572,1.418632,2097,45101,Aft LP 234,10402.70062,11050.67615,16979.36735,
0101000020E610000031EBC5504EF0594095F3C5DE8BAFF63F,103.75478,1.417858,2098,45109,Bef Jln Bumbong,10391.05554,11034.45861,16955.84491,
0101000020E61000001E3526C45CF05940460C3B8C49BFF63F,103.755662,1.421701,2099,45111,Opp Kranji War Memorial,10244.04452,10908.84551,16863.84304,
0101000020E6100000CEE15AED61F059403F7100FDBEBFF63F,103.755977,1.421813,2100,45119,Kranji War Memorial,10207.96031,10873.2628,16829.14155,
0101000020E6100000BE6C3B6D8DF059408A75AA7CCFC8F63F,103.758632,1.424026,2101,45121,Opp S'pore Turf Club,9892.75221,10569.60129,16542.54479,
0101000020E610000076A6D0798DF05940CA8AE1EA00C8F63F,103.758635,1.423829,2102,45129,S'pore Turf Club,9894.058107,10569.79542,16541.28578,
0101000020E6100000D940BAD8B4F05940D7A205685BCDF63F,103.761038,1.425136,2103,45131,Opp Kranji Stn,9617.184035,10299.73182,16280.8897,
0101000020E6100000B56D1805C1F0594059C0046EDDCDF63F,103.761781,1.42526,2104,45139,Kranji Stn,9533.799028,10216.89755,16199.02828,
0101000020E610000067D13B1570F05940BDFF8F1326CCF63F,103.756841,1.424841,2105,45141,Aft Woodlands Rd,10085.37756,10767.18517,16745.75708,
0101000020E61000008A73D4D171F059406BD5AE0969CDF63F,103.756947,1.425149,2106,45149,Bef Woodlands Rd,10071.48783,10754.95281,16735.64488,
0101000020E61000002975C93846F05940FFAECF9CF569F63F,103.754286,1.400869,2107,45151,Opp Multistates Trading,10860.75135,11401.06089,17110.76213,
0101000020E61000006138D73043F059408E76DCF0BB69F63F,103.754101,1.400814,2108,45159,Multistates Trading,10882.21411,11422.51241,17131.88671,
0101000020E6100000268BFB8F4CF05940F7393E5A9C71F63F,103.754673,1.402737,2109,45161,Opp Hiap Hin,10758.63482,11310.07316,17046.83196,
0101000020E6100000516C054D4BF05940E350BF0B5B73F63F,103.754596,1.403163,2110,45169,Hiap Hin,10753.43078,11307.6882,17050.89519,
0101000020E61000009835B1C057F0594040A19E3E027FF63F,103.755356,1.406008,2111,45171,Aft Railway Crossing,10587.00658,11157.99118,16940.04352,
0101000020E6100000ECF7C43A55F05940BD5301F73C7FF63F,103.755202,1.406064,2112,45179,Bef Railway Crossing,10601.97773,11173.54338,16956.66694,
0101000020E6100000425BCEA5B8F0594023BF7E880D96F63F,103.76127,1.411634,2113,45181,Opp Mandai CD Trg Village,9800.393748,10399.42891,16246.84295,
0101000020E6100000F19C2D20B4F059401F10E84CDA94F63F,103.760994,1.411341,2114,45189,Mandai CD Trg Village,9837.378936,10434.83939,16278.8718,
0101000020E6100000247F30F0DCF05940632992AF0492F63F,103.763485,1.410649,2115,45191,Opp Mandai Police Trg Camp,9584.343382,10173.88825,16005.38808,
0101000020E61000006DE179A9D8F0594054008C67D090F63F,103.763224,1.410355,2116,45199,Mandai Police Trg Camp,9620.141505,10208.05968,16035.98535,
0101000020E61000007B9FAA4203F159409241EE224C91F63F,103.765824,1.410473,2117,45201,Opp Police Tactical Trg Camp,9335.903384,9920.85684,15746.35101,
0101000020E610000069519FE40EF159408448861C5B8FF63F,103.766534,1.409999,2118,45209,Police Tactical Trg Camp,9271.974913,9852.504431,15670.14982,
0101000020E61000009C36E33444F15940C6504EB4AB90F63F,103.769788,1.41032,2119,45211,Bef BKE,8912.436681,9490.028712,15306.65438,
0101000020E61000007D7A6CCB80F05940F41ABB44F596F63F,103.757861,1.411855,2120,45221,Aft Woodlands Rd,10166.22463,10770.72141,16624.96674,
0101000020E61000007C46223482F059409B92ACC3D195F63F,103.757947,1.411577,2121,45229,Bef Woodlands Rd,10163.19386,10765.84375,16616.60097,
0101000020E6100000A16AF46A80EF59404D86E3F90C28F63F,103.742213,1.384778,2122,45231,Blk 432,12745.91471,13214.90768,18709.13834,
0101000020E610000045B75ED383EF59406729594E4229F63F,103.742421,1.385073,2123,45239,Bet Blks 306/307,12711.71277,13181.89926,18680.12736,
0101000020E610000067B4554964EF5940431F2C634337F63F,103.740496,1.388492,2124,45241,Opp Blk 511A,12765.77492,13259.31303,18822.1375,
0101000020E6100000593673486AEF594098E0D4079237F63F,103.740862,1.388567,2125,45249,Blk 511A,12724.83092,13218.04326,18780.58848,
0101000020E61000006BB8C83D5DEF594039252026E142F63F,103.740066,1.391328,2126,45251,Opp Kranji Sec Sch,12699.55365,13209.70516,18818.38546,
0101000020E610000020D4450A65EF5940D671FC506944F63F,103.740542,1.391702,2127,45259,Blk 523,12635.63878,13146.98057,18759.69759,
0101000020E61000008F6D197096EF5940E527D53E1D4FF63F,103.743557,1.394315,2128,45261,Blk 551,12222.71886,12743.23773,18385.52667,
0101000020E61000005E81E84999EF5940FC8F4C874E4FF63F,103.743731,1.394362,2129,45269,Blk 544,12202.72291,12723.192,18365.62636,
0101000020E6100000B7B8C667B2EF59403C873254C554F63F,103.745264,1.395696,2130,45271,Blk 560,11993.38467,12518.75369,18176.49529,
0101000020E61000003849F3C7B4EF594097E315889E54F63F,103.745409,1.395659,2131,45279,Blk 563,11979.43171,12504.32234,18161.04781,
0101000020E6100000548F34B8ADEF594087FC3383F840F63F,103.744978,1.390862,2132,45291,Opp Blk 704,12205.88648,12703.71449,18286.72932,
0101000020E6100000DBDC989EB0EF594083E0F1ED5D43F63F,103.745155,1.391447,2133,45299,Blk 702,12164.30859,12665.17388,18256.9433,
0101000020E610000022C32ADEC8EF59403B18B14F0045F63F,103.746635,1.391846,2134,45301,Blk 708,11994.709,12494.85305,18087.34104,
0101000020E6100000BDE3141DC9EF5940FC8EE1B19F45F63F,103.74665,1.391998,2135,45309,Blk 754,11987.14595,12488.15619,18083.05649,
0101000020E61000002B6EDC627EEF594038BF61A2414AF63F,103.742089,1.393129,2136,45311,Blk 547,12420.3216,12936.79726,18565.94174,
0101000020E610000066868DB27EEF59404AECDADE6E49F63F,103.742108,1.392928,2137,45319,Blk 530,12425.77362,12941.07879,18567.09886,
0101000020E6100000863DEDF0D7EF59400D51853FC35BF63F,103.747555,1.397403,2138,45321,Yew Tee Stn,11691.59074,12222.8444,17899.34085,
0101000020E6100000AD342905DDEF59409B00C3F2E75BF63F,103.747865,1.397438,2139,45329,Opp Yew Tee Stn,11657.62769,12188.53191,17864.62864,
0101000020E6100000E068C70DBFEF59402F151BF33A62F63F,103.746036,1.398982,2140,45339,Blk 625,11799.17127,12342.30992,18046.35906,
0101000020E61000004966F50EB7EF594003EFE4D3635BF63F,103.745548,1.397312,2141,45349,Opp Blk 604A,11906.92719,12441.18021,18122.21506,
0101000020E61000007B82C476F7EF59406ABE4A3E7657F63F,103.749479,1.396353,2142,45351,Blk 634,11526.22688,12047.60954,17701.92884,
0101000020E61000008E075BECF6EF5940FF209221C756F63F,103.749446,1.396186,2143,45359,Blk 790,11535.78351,12056.21883,17708.02547,
0101000020E610000024D6E25300F05940CBBA7F2C4447F63F,103.75002,1.392399,2144,45361,Opp Blk 765,11621.32289,12117.54264,17705.7062,
0101000020E610000095490D6D00F059401AE1ED410848F63F,103.750026,1.392586,2145,45369,Blk 765,11613.18915,12110.53705,17701.8077,
0101000020E6100000C0E95DBC1FF059403EE76ED74B53F63F,103.751937,1.395336,2146,45371,Opp Yew Mei Green Condo,11306.63531,11816.8341,17446.33049,
0101000020E6100000FC3559A31EF05940054EB6813B50F63F,103.75187,1.394588,2147,45379,Yew Mei Green Condo,11342.45263,11848.14346,17465.55592,
0101000020E61000009FE74F1BD5EF5940BD8E38640369F63F,103.747382,1.400638,2148,45389,Blk 619,11602.50613,12153.1485,17877.44437,
0101000020E610000019761893FEEF5940569929ADBF65F63F,103.749913,1.399841,2149,45399,Regent Gr Condo,11359.02772,11900.7275,17606.94809,
0101000020E6100000876BB587BDEF5940C442AD69DE71F63F,103.745943,1.4028,2150,45401,Blk 681,11690.78674,12256.15587,18013.46266,
0101000020E61000008BC6DADFD9EF594086200725CC74F63F,103.747673,1.403515,2151,45411,Opp Blk 670,11484.26113,12051.31924,17814.66658,
0101000020E6100000A296E65608F0594080F277EFA871F63F,103.750509,1.402749,2152,45421,Opp Blk 666,11202.96344,11761.25462,17508.01034,
0101000020E610000085CE6BEC12F05940E6CE4C309C6BF63F,103.751155,1.401272,2153,45439,Opp Blk 661,11180.24265,11728.5238,17452.54634,
0101000020E610000003931B45D6EF5940016BD5AE09E9F63F,103.747453,1.431894,2154,45441,Opp Eng Hua Furniture Mfg Pte Ltd,11110.42274,11827.32238,17841.62287,
0101000020E6100000978E39CFD8EF5940842C0B26FEE8F63F,103.747608,1.431883,2155,45449,Eng Hua Furniture Mfg Pte Ltd,11093.15997,11810.03304,17824.33382,
0101000020E6100000BB25396057EF5940DFF94509FA0BF63F,103.739708,1.377924,2156,45451,Blk 293,13316.14337,13753.04186,19141.94366,
0101000020E610000062A06B5F40F2594046ED7E15E0FBF63F,103.785179,1.436493,2157,46008,Woodlands Reg Int,6941.298051,7696.377049,13733.17633,
0101000020E6100000EB8CEF8B4BF25940F5F23B4D66FCF63F,103.785861,1.436621,2158,46009,Woodlands Reg Int,6867.078659,7623.434198,13660.34655,
0101000020E61000007C6308008EF159404E452A8C2D04F73F,103.774292,1.43852,2159,46011,Bef Woodlands Ctr Rd,8169.190993,8927.835975,14964.78266,
0101000020E6100000A7785C548BF159401A36CAFACD04F73F,103.774129,1.438673,2160,46019,Aft Woodlands Ctr Rd,8189.04125,8948.347746,14985.32866,
0101000020E6100000802C4487C0F059404E9D47C5FFDDF63F,103.761751,1.429199,2161,46021,Opp Woodlands Fire Stn,9519.798705,10224.87963,16231.04488,
0101000020E6100000933655F7C8F0594052B9895A9ADBF63F,103.762266,1.428614,2162,46029,Aft Woodlands Fire Stn,9463.819475,10165.72394,16168.90029,
0101000020E61000007EC4AF58C3F05940D3C08F6AD8EFF63F,103.761923,1.433556,2163,46031,Aft Woodlands Ind Pk D,9504.69061,10232.51013,16257.2667,
0101000020E6100000245F09A4C4F05940FE2955A2ECEDF63F,103.762002,1.433087,2164,46039,Bef Woodlands Ind Pk D,9494.295896,10219.77559,16242.96798,
0101000020E61000000114234BE6F05940D97BF1457BFCF63F,103.764056,1.436641,2165,46041,Opp Sri Arasakesari Tp,9285.512002,10029.25718,16062.53552,
0101000020E6100000BBD23252EFF059405AF5B9DA8AFDF63F,103.764607,1.4369,2166,46049,Bef Sri Arasakesari Tp,9226.448979,9971.689561,16005.54934,
0101000020E61000000B9755D80CF1594056478E740606F73F,103.766409,1.438971,2167,46051,Opp Chartered Semi-C Bldg,9046.879298,9802.836103,15839.42162,
0101000020E61000008750A5660FF15940B3D30FEA2205F73F,103.766565,1.438754,2168,46059,Chartered Semi-C Bldg,9027.197935,9782.233863,15818.68555,
0101000020E61000007C6473D53CF159405C21ACC61216F73F,103.769338,1.442889,2169,46069,Woodlands Train Checkpt,8778.906666,9554.29838,15589.14974,
0101000020E610000019E25817B7F15940F2D077B7B204F73F,103.7768,1.438647,2170,46071,Blk 137,7893.289081,8654.297849,14691.32951,
0101000020E610000036AD1402B9F15940B7B244679905F73F,103.776917,1.438867,2171,46079,Opp Blk 137,7883.114729,8645.336722,14682.35619,
0101000020E6100000BAD7497D59F1594063416150A611F73F,103.771087,1.441809,2172,46088,Opp Blk 1A,8568.648545,9340.641908,15376.45308,
0101000020E6100000BD56427749F159408A01124DA008F73F,103.770109,1.439606,2173,46091,Woodlands Town Gdn,8645.112335,9406.307867,15443.33391,
0101000020E610000059A2B3CC22F15940B5A338471D1DF73F,103.767749,1.444608,2174,46101,Woodlands Checkpt,8984.343479,9765.624311,15798.00305,
0101000020E61000006556EF703BF1594055DD239BAB26F73F,103.769253,1.446941,2175,46109,Woodlands Checkpt,8868.259663,9659.821637,15685.06297,
0101000020E61000005708ABB184F15940C21550A8A70FF73F,103.773724,1.441322,2176,46111,Blk 23,8270.503991,9042.287083,15078.10199,
0101000020E610000002D8800871F159401FBAA0BE650EF73F,103.772524,1.441015,2177,46119,Marsiling CC,8398.00632,9167.462652,15203.79507,
0101000020E6100000B115342DB1F15940609335EA211AF73F,103.776439,1.44388,2178,46121,Opp Hawker Ctr,8018.2902,8803.812897,14833.54666,
0101000020E610000061C26856B6F159404AB72572C119F73F,103.776754,1.443788,2179,46129,Hawker Ctr,7981.9692,8767.375994,14797.17806,
0101000020E61000000CB265F9BAF15940C05B2041F123F73F,103.777037,1.446275,2180,46131,Aft Marsiling Lane,8005.784623,8801.815739,14822.73806,
0101000020E610000004594FADBEF159408811C2A38D23F73F,103.777263,1.44618,2181,46139,Aft Riverside Rd,7978.962044,8774.83221,14795.92262,
0101000020E610000043CA4FAA7DF1594029ED0DBE3019F73F,103.773295,1.44365,2182,46141,Blk 32,8358.137784,9139.937986,15171.93093,
0101000020E61000008C2FDAE385F15940A6B73F170D19F73F,103.773797,1.443616,2183,46149,Blk 203,8302.460287,9084.537853,15116.37154,
0101000020E6100000CA17B49080F15940DAC70A7E1B22F73F,103.773472,1.445827,2184,46151,Blk 212,8383.559037,9174.500567,15200.2421,
0101000020E6100000DC9C4A0680F159404242942F6821F73F,103.773439,1.445656,2185,46159,Blk 206,8383.396329,9173.626442,15199.96165,
0101000020E610000006BB61DBA2F159401C25AFCE3120F73F,103.775565,1.44536,2186,46161,GES S'pore,8145.019894,8935.976499,14961.68359,
0101000020E6100000C1AA7AF99DF15940C154336B2920F73F,103.775267,1.445352,2187,46169,Si Ling Sec Sch,8177.342243,8967.992997,14993.95967,
0101000020E61000006F1283C0CAF159406F48A302271BF73F,103.778,1.444129,2188,46171,Opp Blk 19,7852.727353,8640.759594,14668.7322,
0101000020E6100000105839B4C8F1594053758F6CAE1AF73F,103.777875,1.444014,2189,46179,Blk 18,7863.987831,8651.404377,14679.82327,
0101000020E6100000A9F92AF9D8F159401AA4E029E40AF73F,103.778868,1.440159,2190,46181,Opp Blk 12,7685.705239,8455.96843,14492.03059,
0101000020E61000002FA86F99D3F15940BA68C878940AF73F,103.77854,1.440083,2191,46189,Blk 12,7720.726731,8490.344201,14526.54463,
0101000020E610000042D2A755F4F15940676325E65909F73F,103.780538,1.439783,2192,46191,Opp Blk 120,7495.937909,8265.663445,14301.8035,
0101000020E61000005E9D6340F6F159400E4FAF946508F73F,103.780655,1.43955,2193,46199,Blk 120,7479.605913,8248.223879,14284.57078,
0101000020E6100000EA5DBC1FB7F159409352D0ED250DF73F,103.776802,1.44071,2194,46201,Blk 10,7921.842046,8693.149322,14729.01884,
0101000020E6100000E63FA4DFBEF159403CFA5FAE450BF73F,103.777275,1.440252,2195,46209,Blk 2,7862.735783,8632.184637,14668.44066,
0101000020E610000005FA449E24F159402FFB75A73B4FF73F,103.76786,1.456844,2196,46211,Johor Bahru Checkpt,9300.776468,10122.10822,16097.02454,
0101000020E61000000D6D003620F1594080812040864EF73F,103.767591,1.456671,2197,46219,Johor Bahru Checkpt,9323.309472,10143.96557,16120.71109,
0101000020E61000004819710168F259404C4F58E201E5F63F,103.787598,1.43091,2198,46221,Innova JC,6642.105076,7361.378504,13385.16756,
0101000020E610000082ACA7565FF25940B3EE1F0BD1E1F63F,103.787069,1.430131,2199,46229,Opp Innova JC,6701.169479,7414.611771,13434.50203,
0101000020E61000004489963C9EEF59403DD175E107E7F73F,103.744033,1.493904,2200,46239,Larkin Ter,13451.0257,14303.92435,20018.16182,
0101000020E6100000965AEF37DAF159401D91EF52EA12F73F,103.778944,1.442118,2201,46241,Opp Blk 15,7709.955577,8489.780945,14522.62258,
0101000020E6100000D3F4D901D7F15940D9B45208E412F73F,103.778748,1.442112,2202,46249,Blk 15,7731.362832,8510.985771,14543.92675,
0101000020E6100000D0EE906280F25940FE63213A040EF73F,103.789086,1.440922,2203,46251,Riverside Sec Sch,6575.151569,7358.913051,13389.39176,
0101000020E61000000CB08F4E5DF25940E1B6B6F0BC14F73F,103.786945,1.442563,2204,46261,Blk 808,6842.540479,7632.342326,13658.81129,
0101000020E6100000AF5A99F04BF259408EC9E2FE2313F73F,103.785885,1.442173,2205,46269,Republic Poly,6950.305911,7737.077732,13765.76648,
0101000020E610000068942EFD4BF25940E57CB1F7E20BF73F,103.785888,1.440402,2206,46271,Opp Blk 802,6916.780077,7694.530753,13728.08009,
0101000020E6100000240C03965CF25940D0B87020240BF73F,103.786901,1.44022,2207,46279,Blk 803,6802.29046,7580.063642,13613.57059,
0101000020E6100000573F36C98FF259402A8F6E844505F73F,103.790026,1.438787,2208,46281,Blk 825,6434.938984,7207.789194,13242.90896,
0101000020E6100000E5805D4D9EF259404792205C0105F73F,103.790912,1.438722,2209,46289,Blk 891C CP,6336.30702,7109.66079,13144.60116,
0101000020E61000002B69C53714F2594030116F9D7FFBF63F,103.782484,1.436401,2210,46291,Blk 106,7239.066113,7991.705528,14028.14813,
0101000020E6100000CAC4AD8218F259408DD47B2AA7FDF63F,103.782746,1.436927,2211,46299,Opp Blk 106,7215.377781,7971.251542,14008.08406,
0101000020E6100000C3D32B6519F25940E08618AF7915F73F,103.7828,1.442743,2212,46301,HLH Tyre & Battery,7299.354847,8085.741366,14114.76526,
